Date,Time,Latitude,Longitude
17/7/2013,8:02:16 pm,41.74066667,-87.63977833
17/7/2013,8:02:26 pm,41.74086667,-87.63996
17/7/2013,8:02:36 pm,41.74114,-87.640205
17/7/2013,8:02:46 pm,41.74152,-87.640545
17/7/2013,8:02:56 pm,41.74180167,-87.64079833
17/7/2013,8:03:06 pm,41.74208833,-87.64106
17/7/2013,8:03:16 pm,41.74238667,-87.64132833
17/7/2013,8:03:26 pm,41.74273333,-87.64164333
17/7/2013,8:03:36 pm,41.743075,-87.64181333
17/7/2013,8:03:46 pm,41.74328167,-87.64152167
17/7/2013,8:03:56 pm,41.74328667,-87.64072
17/7/2013,8:04:06 pm,41.7428,-87.64026333
17/7/2013,8:04:16 pm,41.74233,-87.63984667
17/7/2013,8:04:26 pm,41.74184667,-87.63941
17/7/2013,8:04:36 pm,41.74159333,-87.63879667
17/7/2013,8:05:06 pm,41.741455,-87.638295
17/7/2013,8:05:16 pm,41.74087833,-87.638795
17/7/2013,8:05:26 pm,41.74041167,-87.63918
17/7/2013,8:03:57 pm,41.73966833,-87.639855
17/7/2013,8:04:07 pm,41.73953833,-87.640215
17/7/2013,8:04:17 pm,41.739955,-87.640585
17/7/2013,8:04:27 pm,41.74024167,-87.640855
17/7/2013,8:04:37 pm,41.74052167,-87.64078667
17/7/2013,8:04:47 pm,41.74080667,-87.64105
17/7/2013,8:04:57 pm,41.74107333,-87.64129
17/7/2013,8:05:07 pm,41.74137667,-87.64156
17/7/2013,8:05:17 pm,41.74160333,-87.64172333
17/7/2013,8:05:27 pm,41.74176,-87.64193333
17/7/2013,8:05:47 pm,41.74151333,-87.64169167
17/7/2013,8:05:57 pm,41.74112,-87.64130833
17/7/2013,8:06:07 pm,41.74065667,-87.64092167
17/7/2013,8:06:17 pm,41.74025333,-87.64086833
17/7/2013,8:06:27 pm,41.73980167,-87.64046167
17/7/2013,8:06:37 pm,41.73941,-87.64011833
17/7/2013,8:06:47 pm,41.73902167,-87.64075833
17/7/2013,8:06:57 pm,41.73890167,-87.64128
17/7/2013,8:07:07 pm,41.73933167,-87.64168333
17/7/2013,8:07:17 pm,41.73970667,-87.64203333
17/7/2013,8:07:27 pm,41.74000167,-87.642305
17/7/2013,8:07:37 pm,41.74025167,-87.642555
17/7/2013,8:07:47 pm,41.74048167,-87.642775
17/7/2013,8:08:07 pm,41.74084667,-87.64266333
17/7/2013,8:08:37 pm,41.74054167,-87.64201
17/7/2013,8:08:47 pm,41.74031833,-87.64179333
17/7/2013,8:08:57 pm,41.74010833,-87.64161333
17/7/2013,8:09:07 pm,41.73996333,-87.64176167
17/7/2013,8:09:17 pm,41.73977,-87.64207333
17/7/2013,8:09:27 pm,41.73932667,-87.64171167
17/7/2013,8:09:37 pm,41.73895833,-87.64136333
17/7/2013,8:09:47 pm,41.73866667,-87.64150833
17/7/2013,8:09:57 pm,41.73842167,-87.64196833
17/7/2013,8:10:07 pm,41.73844833,-87.64220667
17/7/2013,8:10:17 pm,41.73874,-87.64245667
17/7/2013,8:10:27 pm,41.73906167,-87.64275333
17/7/2013,8:10:37 pm,41.73937167,-87.643045
17/7/2013,8:11:17 pm,41.73902667,-87.6427
17/7/2013,8:11:27 pm,41.738725,-87.642425
17/7/2013,8:11:37 pm,41.73853,-87.642235
17/7/2013,8:11:57 pm,41.738295,-87.64223167
17/7/2013,8:12:07 pm,41.73802333,-87.642705
17/7/2013,8:12:17 pm,41.73772667,-87.64322833
17/7/2013,8:12:27 pm,41.73744667,-87.643725
17/7/2013,8:12:37 pm,41.73711333,-87.64436167
17/7/2013,8:12:57 pm,41.73647833,-87.64515667
17/7/2013,8:13:27 pm,41.73613833,-87.64606833
17/7/2013,8:13:37 pm,41.73611833,-87.64707333
17/7/2013,8:13:47 pm,41.736395,-87.64729667
17/7/2013,8:13:57 pm,41.73684167,-87.64731167
17/7/2013,8:14:07 pm,41.73694167,-87.646865
17/7/2013,8:14:17 pm,41.73695667,-87.64626833
17/7/2013,8:14:27 pm,41.736975,-87.64561833
17/7/2013,8:14:37 pm,41.736995,-87.64514333
17/7/2013,8:14:47 pm,41.73717833,-87.644805
17/7/2013,8:14:57 pm,41.73782333,-87.64458667
17/7/2013,8:15:07 pm,41.73801167,-87.644965
17/7/2013,8:15:17 pm,41.73846,-87.64497167
17/7/2013,8:15:27 pm,41.73889333,-87.64499
17/7/2013,8:15:37 pm,41.73937,-87.64496333
17/7/2013,8:15:47 pm,41.73995667,-87.645015
17/7/2013,8:15:57 pm,41.74039333,-87.645035
17/7/2013,8:16:07 pm,41.740835,-87.64505
17/7/2013,8:16:17 pm,41.74135333,-87.64508333
17/7/2013,8:16:27 pm,41.741905,-87.64514167
17/7/2013,8:16:37 pm,41.74254,-87.64516
17/7/2013,8:16:47 pm,41.74304167,-87.64518833
17/7/2013,8:17:17 pm,41.743255,-87.645575
17/7/2013,8:17:27 pm,41.74324667,-87.64616
17/7/2013,8:17:37 pm,41.74313,-87.646325
17/7/2013,8:17:47 pm,41.74273,-87.64628
17/7/2013,8:17:57 pm,41.742335,-87.64626833
17/7/2013,8:18:07 pm,41.741955,-87.646265
17/7/2013,8:18:17 pm,41.741595,-87.64622167
17/7/2013,8:18:27 pm,41.74104,-87.64615833
17/7/2013,8:18:37 pm,41.740595,-87.64614
17/7/2013,8:18:47 pm,41.74017333,-87.64610333
17/7/2013,8:18:57 pm,41.739645,-87.64608667
17/7/2013,8:19:07 pm,41.73903,-87.64607333
17/7/2013,8:19:17 pm,41.73847167,-87.64605833
17/7/2013,8:19:27 pm,41.73805167,-87.64614167
17/7/2013,8:19:37 pm,41.738035,-87.64685667
17/7/2013,8:19:47 pm,41.73809,-87.64725167
17/7/2013,8:19:57 pm,41.73830667,-87.64728167
17/7/2013,8:20:07 pm,41.738615,-87.6473
17/7/2013,8:20:17 pm,41.73905167,-87.647335
17/7/2013,8:20:27 pm,41.73945,-87.64734333
17/7/2013,8:20:37 pm,41.73988,-87.64735667
17/7/2013,8:20:47 pm,41.74047167,-87.64739167
17/7/2013,8:20:57 pm,41.74105333,-87.64742
17/7/2013,8:21:07 pm,41.74146167,-87.64747333
17/7/2013,8:21:17 pm,41.74199667,-87.64752167
17/7/2013,8:21:27 pm,41.74261167,-87.64755333
17/7/2013,8:21:37 pm,41.74314,-87.64757333
17/7/2013,8:21:47 pm,41.74321,-87.64760333
17/7/2013,8:21:56 pm,41.74326167,-87.64789833
17/7/2013,8:22:07 pm,41.74324,-87.64848667
17/7/2013,8:22:37 pm,41.74325667,-87.64871167
17/7/2013,8:22:47 pm,41.742875,-87.64871833
17/7/2013,8:22:57 pm,41.74230167,-87.64869167
17/7/2013,8:23:07 pm,41.74169167,-87.64867
17/7/2013,8:23:17 pm,41.741035,-87.64864
17/7/2013,8:23:27 pm,41.740375,-87.64862
17/7/2013,8:23:37 pm,41.73978833,-87.64859333
17/7/2013,8:23:47 pm,41.73925333,-87.648585
17/7/2013,8:23:57 pm,41.73866833,-87.64856
17/7/2013,8:24:07 pm,41.738135,-87.64854
17/7/2013,8:24:17 pm,41.73753,-87.64852
17/7/2013,8:24:27 pm,41.73686,-87.64851833
17/7/2013,8:24:37 pm,41.736375,-87.64852
17/7/2013,8:25:07 pm,41.7362,-87.64860833
17/7/2013,8:25:17 pm,41.73616667,-87.64954667
17/7/2013,8:25:27 pm,41.73614833,-87.65059333
17/7/2013,8:25:37 pm,41.73644667,-87.65090833
17/7/2013,8:25:47 pm,41.736995,-87.65092167
17/7/2013,8:25:57 pm,41.73749833,-87.65095
17/7/2013,8:26:07 pm,41.73799333,-87.650975
17/7/2013,8:26:17 pm,41.73843667,-87.650985
17/7/2013,8:26:27 pm,41.73897,-87.65101667
17/7/2013,8:26:37 pm,41.739535,-87.65104
17/7/2013,8:26:47 pm,41.74005,-87.65106167
17/7/2013,8:26:57 pm,41.74049667,-87.65110667
17/7/2013,8:27:07 pm,41.74089833,-87.65112333
17/7/2013,8:27:17 pm,41.74145167,-87.65115667
17/7/2013,8:27:27 pm,41.742115,-87.65119
17/7/2013,8:27:37 pm,41.74277333,-87.65121833
17/7/2013,8:27:47 pm,41.74316833,-87.65097667
17/7/2013,8:27:57 pm,41.74317667,-87.65014833
17/7/2013,8:28:07 pm,41.74274667,-87.64999833
17/7/2013,8:28:17 pm,41.74232333,-87.64996833
17/7/2013,8:28:27 pm,41.74187,-87.64994833
17/7/2013,8:28:37 pm,41.74139,-87.64992333
17/7/2013,8:28:47 pm,41.740875,-87.64990667
17/7/2013,8:28:57 pm,41.74041167,-87.64988167
17/7/2013,8:29:07 pm,41.739995,-87.64985
17/7/2013,8:29:17 pm,41.73953,-87.64984167
17/7/2013,8:29:27 pm,41.73905,-87.64982
17/7/2013,8:29:37 pm,41.73857,-87.64979333
17/7/2013,8:29:47 pm,41.73805167,-87.64977167
17/7/2013,8:29:57 pm,41.73742833,-87.64975
17/7/2013,8:30:07 pm,41.73682833,-87.64971
17/7/2013,8:30:17 pm,41.73637833,-87.64970167
17/7/2013,8:30:47 pm,41.736215,-87.65001833
17/7/2013,8:30:57 pm,41.73620167,-87.65092
17/7/2013,8:31:07 pm,41.736175,-87.65187333
17/7/2013,8:31:17 pm,41.73616333,-87.652825
17/7/2013,8:31:27 pm,41.73628333,-87.65331167
17/7/2013,8:31:47 pm,41.73779833,-87.65337167
17/7/2013,8:31:57 pm,41.738535,-87.65339667
17/7/2013,8:32:07 pm,41.73929667,-87.65343333
17/7/2013,8:32:17 pm,41.74007333,-87.65345667
17/7/2013,8:32:27 pm,41.740815,-87.65348667
17/7/2013,8:32:37 pm,41.74158167,-87.65349667
17/7/2013,8:32:47 pm,41.742335,-87.65351
17/7/2013,8:32:57 pm,41.74301333,-87.65352833
17/7/2013,8:33:17 pm,41.74323333,-87.65351667
17/7/2013,8:33:27 pm,41.74327167,-87.65278833
17/7/2013,8:33:37 pm,41.74306833,-87.652375
17/7/2013,8:33:47 pm,41.742535,-87.65236167
17/7/2013,8:33:57 pm,41.741985,-87.652345
17/7/2013,8:34:07 pm,41.741525,-87.65231833
17/7/2013,8:34:17 pm,41.74121,-87.65231167
17/7/2013,8:34:27 pm,41.740925,-87.65229333
17/7/2013,8:34:37 pm,41.74055,-87.652265
17/7/2013,8:34:47 pm,41.74016833,-87.65225333
17/7/2013,8:35:07 pm,41.73929167,-87.65220667
17/7/2013,8:35:17 pm,41.73885,-87.65218167
17/7/2013,8:35:27 pm,41.73842833,-87.65216833
17/7/2013,8:35:37 pm,41.73787833,-87.65214667
17/7/2013,8:35:47 pm,41.737335,-87.652125
17/7/2013,8:35:57 pm,41.73685667,-87.65210333
17/7/2013,8:36:07 pm,41.73641,-87.65209833
17/7/2013,8:36:47 pm,41.73636833,-87.65455833
17/7/2013,8:36:57 pm,41.73686,-87.65458667
17/7/2013,8:37:07 pm,41.737425,-87.65460667
17/7/2013,8:37:17 pm,41.73806,-87.654625
17/7/2013,8:37:27 pm,41.73876,-87.65466333
17/7/2013,8:37:37 pm,41.73941667,-87.65468833
17/7/2013,8:37:47 pm,41.73982167,-87.654705
17/7/2013,8:37:57 pm,41.74030667,-87.65472667
17/7/2013,8:38:07 pm,41.74079333,-87.65473833
17/7/2013,8:38:17 pm,41.74135167,-87.65476833
17/7/2013,8:38:27 pm,41.74205167,-87.65478333
17/7/2013,8:38:37 pm,41.74276833,-87.654805
17/7/2013,8:38:47 pm,41.74319667,-87.65488833
17/7/2013,8:38:57 pm,41.74325167,-87.65575
17/7/2013,8:39:17 pm,41.7429,-87.65597667
17/7/2013,8:39:27 pm,41.74252167,-87.65596167
17/7/2013,8:39:37 pm,41.74201833,-87.65594167
17/7/2013,8:39:47 pm,41.74152333,-87.65592833
17/7/2013,8:39:57 pm,41.74090667,-87.65590667
17/7/2013,8:40:07 pm,41.74044667,-87.655895
17/7/2013,8:40:17 pm,41.73999333,-87.65588
17/7/2013,8:40:27 pm,41.73948333,-87.65585167
17/7/2013,8:40:37 pm,41.739095,-87.655845
17/7/2013,8:40:47 pm,41.73869667,-87.65583667
17/7/2013,8:40:57 pm,41.73821,-87.655805
17/7/2013,8:41:07 pm,41.73776667,-87.65579
17/7/2013,8:41:17 pm,41.73722333,-87.65578333
17/7/2013,8:41:27 pm,41.73656,-87.65576833
17/7/2013,8:41:37 pm,41.73614833,-87.65593
17/7/2013,8:41:47 pm,41.73613,-87.65686
17/7/2013,8:41:57 pm,41.73653167,-87.656985
17/7/2013,8:42:07 pm,41.73696833,-87.65699333
17/7/2013,8:42:17 pm,41.73750167,-87.65701167
17/7/2013,8:42:27 pm,41.737995,-87.65703833
17/7/2013,8:42:37 pm,41.73838,-87.65706167
17/7/2013,8:42:47 pm,41.73893333,-87.657075
17/7/2013,8:42:57 pm,41.73935333,-87.65709
17/7/2013,8:43:07 pm,41.73991333,-87.6571
17/7/2013,8:43:17 pm,41.74041167,-87.65711833
17/7/2013,8:43:27 pm,41.74100167,-87.65714
17/7/2013,8:43:37 pm,41.74152667,-87.65716333
17/7/2013,8:43:47 pm,41.74197667,-87.65719833
17/7/2013,8:43:57 pm,41.74243833,-87.65721
17/7/2013,8:44:07 pm,41.742915,-87.65722667
17/7/2013,8:44:27 pm,41.74312,-87.65738333
17/7/2013,8:44:37 pm,41.74311833,-87.65814167
17/7/2013,8:45:37 pm,41.742865,-87.65840667
17/7/2013,8:45:47 pm,41.74212833,-87.65839333
17/7/2013,8:45:57 pm,41.74149833,-87.65837
17/7/2013,8:46:17 pm,41.73997833,-87.65831833
17/7/2013,8:46:27 pm,41.73927667,-87.658285
17/7/2013,8:46:47 pm,41.73776667,-87.65821167
17/7/2013,8:46:57 pm,41.73702333,-87.65818
17/7/2013,8:47:07 pm,41.73632,-87.65818667
17/7/2013,8:47:17 pm,41.736035,-87.658555
17/7/2013,8:47:27 pm,41.73601333,-87.65923333
17/7/2013,8:47:37 pm,41.73620333,-87.65936667
17/7/2013,8:47:47 pm,41.73656,-87.659385
17/7/2013,8:47:57 pm,41.736955,-87.659405
17/7/2013,8:48:07 pm,41.73736667,-87.65942333
17/7/2013,8:48:17 pm,41.73763167,-87.65940833
17/7/2013,8:48:27 pm,41.737985,-87.659445
17/7/2013,8:48:37 pm,41.73845,-87.65947167
17/7/2013,8:48:47 pm,41.73895333,-87.65950333
17/7/2013,8:48:57 pm,41.73931167,-87.659545
17/7/2013,8:49:07 pm,41.739365,-87.66008833
17/7/2013,8:49:17 pm,41.73936,-87.66055333
17/7/2013,8:49:27 pm,41.73935833,-87.66112333
17/7/2013,8:49:37 pm,41.73936167,-87.66173167
17/7/2013,8:49:47 pm,41.739145,-87.66189167
17/7/2013,8:49:57 pm,41.73865333,-87.66186167
17/7/2013,8:50:07 pm,41.73817333,-87.661835
17/7/2013,8:50:17 pm,41.737715,-87.66182
17/7/2013,8:50:27 pm,41.737185,-87.66180167
17/7/2013,8:50:37 pm,41.73666167,-87.66179
17/7/2013,8:50:47 pm,41.73614167,-87.66178167
17/7/2013,8:51:27 pm,41.73671,-87.66293
17/7/2013,8:51:37 pm,41.73725333,-87.662965
17/7/2013,8:51:47 pm,41.73787833,-87.66299
17/7/2013,8:51:57 pm,41.738565,-87.663005
17/7/2013,8:52:07 pm,41.73924,-87.66303333
17/7/2013,8:52:17 pm,41.739955,-87.66305167
17/7/2013,8:52:27 pm,41.74076167,-87.66307667
17/7/2013,8:53:07 pm,41.74305833,-87.66252
17/7/2013,8:53:17 pm,41.74308,-87.661765
17/7/2013,8:53:27 pm,41.74278333,-87.66162167
17/7/2013,8:53:37 pm,41.74228167,-87.66159333
17/7/2013,8:53:47 pm,41.74184333,-87.66156667
17/7/2013,8:53:57 pm,41.74145167,-87.66156
17/7/2013,8:54:07 pm,41.74086667,-87.66152167
17/7/2013,8:54:17 pm,41.74034333,-87.661515
17/7/2013,8:54:27 pm,41.73992333,-87.661485
17/7/2013,8:54:37 pm,41.73962667,-87.66134667
17/7/2013,8:54:47 pm,41.73961,-87.66081667
17/7/2013,8:54:57 pm,41.739615,-87.66013333
17/7/2013,8:55:07 pm,41.73936833,-87.66008333
17/7/2013,8:55:17 pm,41.73903667,-87.66007167
17/7/2013,8:55:27 pm,41.73877333,-87.660065
17/7/2013,8:55:37 pm,41.73840333,-87.66004833
17/7/2013,8:55:47 pm,41.738105,-87.66005333
17/7/2013,8:55:57 pm,41.73782833,-87.66004833
17/7/2013,8:56:07 pm,41.73745667,-87.66004167
17/7/2013,8:56:17 pm,41.736995,-87.66001833
17/7/2013,8:56:27 pm,41.73668833,-87.66002
17/7/2013,8:56:37 pm,41.73654333,-87.65983667
17/7/2013,8:56:47 pm,41.73651,-87.65944333
17/7/2013,8:56:57 pm,41.73612667,-87.65941833
17/7/2013,8:57:07 pm,41.73601333,-87.66025667
17/7/2013,8:57:37 pm,41.73531333,-87.6618
17/7/2013,8:57:47 pm,41.73490667,-87.66177667
17/7/2013,8:57:57 pm,41.734505,-87.66175833
17/7/2013,8:58:07 pm,41.73397833,-87.66173667
17/7/2013,8:58:17 pm,41.73347167,-87.66171667
17/7/2013,8:58:27 pm,41.73298667,-87.66168667
17/7/2013,8:58:37 pm,41.73259667,-87.661675
17/7/2013,8:58:47 pm,41.73248833,-87.661125
17/7/2013,8:58:57 pm,41.73245833,-87.66050333
17/7/2013,8:59:07 pm,41.73217,-87.66063
17/7/2013,8:59:17 pm,41.73222667,-87.66130167
17/7/2013,8:59:27 pm,41.73212667,-87.661695
17/7/2013,8:59:37 pm,41.73168,-87.66165667
17/7/2013,8:59:47 pm,41.73116333,-87.66165667
17/7/2013,8:59:57 pm,41.73068333,-87.66162833
17/7/2013,9:00:07 pm,41.730275,-87.66162333
17/7/2013,9:00:17 pm,41.72990167,-87.66162167
17/7/2013,9:00:27 pm,41.72946833,-87.66159167
17/7/2013,9:00:37 pm,41.72894667,-87.661565
17/7/2013,9:00:47 pm,41.72877167,-87.661945
17/7/2013,9:00:57 pm,41.72889,-87.66211833
17/7/2013,9:01:07 pm,41.72919333,-87.66214167
17/7/2013,9:01:17 pm,41.729505,-87.66218
17/7/2013,9:01:27 pm,41.72983,-87.66219667
17/7/2013,9:01:37 pm,41.73009,-87.66219
17/7/2013,9:01:57 pm,41.730455,-87.66221167
17/7/2013,9:02:07 pm,41.730945,-87.66225333
17/7/2013,9:02:17 pm,41.73131833,-87.66227667
17/7/2013,9:02:27 pm,41.73175667,-87.66231333
17/7/2013,9:02:37 pm,41.73192833,-87.66184167
17/7/2013,9:02:47 pm,41.73190333,-87.66091
17/7/2013,9:02:57 pm,41.73190167,-87.66059
17/7/2013,9:03:07 pm,41.73224333,-87.660555
17/7/2013,9:03:17 pm,41.73287167,-87.66058333
17/7/2013,9:03:27 pm,41.73345,-87.66060167
17/7/2013,9:03:37 pm,41.73392,-87.66062
17/7/2013,9:03:47 pm,41.73448333,-87.66064667
17/7/2013,9:03:57 pm,41.735085,-87.66067167
17/7/2013,9:04:47 pm,41.73524333,-87.65945
17/7/2013,9:04:57 pm,41.73472167,-87.65942667
17/7/2013,9:05:07 pm,41.73426167,-87.65939333
17/7/2013,9:05:17 pm,41.73384,-87.659385
17/7/2013,9:05:27 pm,41.73332333,-87.65935667
17/7/2013,9:05:37 pm,41.73280333,-87.65933
17/7/2013,9:05:47 pm,41.73240833,-87.65928833
17/7/2013,9:05:57 pm,41.73237333,-87.65877667
17/7/2013,9:06:07 pm,41.732365,-87.65822
17/7/2013,9:06:17 pm,41.732365,-87.65757
17/7/2013,9:06:27 pm,41.732365,-87.65699167
17/7/2013,9:06:37 pm,41.73281333,-87.65695333
17/7/2013,9:06:47 pm,41.73336167,-87.65697833
17/7/2013,9:06:57 pm,41.73388,-87.65699667
17/7/2013,9:07:07 pm,41.734475,-87.65702167
17/7/2013,9:07:17 pm,41.735005,-87.657045
17/7/2013,9:08:37 pm,41.73533667,-87.65824167
17/7/2013,9:08:47 pm,41.734885,-87.65821333
17/7/2013,9:08:57 pm,41.73441333,-87.65819333
17/7/2013,9:09:07 pm,41.73403,-87.65836
17/7/2013,9:09:17 pm,41.73399833,-87.65918333
17/7/2013,9:09:27 pm,41.733565,-87.65930167
17/7/2013,9:09:37 pm,41.73292167,-87.65927667
17/7/2013,9:09:47 pm,41.73239333,-87.65925667
17/7/2013,9:09:57 pm,41.73233333,-87.65874
17/7/2013,9:10:07 pm,41.73257333,-87.658685
17/7/2013,9:10:17 pm,41.73289333,-87.65870167
17/7/2013,9:10:27 pm,41.73328,-87.65873333
17/7/2013,9:10:37 pm,41.73375833,-87.658755
17/7/2013,9:10:57 pm,41.73385,-87.65817833
17/7/2013,9:11:07 pm,41.73320667,-87.65815167
17/7/2013,9:11:17 pm,41.73261667,-87.658125
17/7/2013,9:11:27 pm,41.732335,-87.65783833
17/7/2013,9:11:37 pm,41.73232667,-87.657145
17/7/2013,9:11:47 pm,41.732445,-87.65692333
17/7/2013,9:11:57 pm,41.73301,-87.65694167
17/7/2013,9:12:07 pm,41.73355333,-87.656985
17/7/2013,9:12:17 pm,41.73396333,-87.65701
17/7/2013,9:12:27 pm,41.73467167,-87.657025
17/7/2013,9:12:37 pm,41.735255,-87.65704667
17/7/2013,9:12:57 pm,41.73571667,-87.656075
17/7/2013,9:13:07 pm,41.73551833,-87.65581333
17/7/2013,9:13:17 pm,41.73517833,-87.65577333
17/7/2013,9:13:27 pm,41.73465,-87.655735
17/7/2013,9:13:37 pm,41.73427,-87.65572167
17/7/2013,9:13:47 pm,41.733745,-87.65567
17/7/2013,9:13:57 pm,41.73329833,-87.65564167
17/7/2013,9:14:07 pm,41.73278333,-87.65562833
17/7/2013,9:14:17 pm,41.73248167,-87.655305
17/7/2013,9:14:27 pm,41.73246833,-87.65457
17/7/2013,9:14:37 pm,41.73278833,-87.65445667
17/7/2013,9:14:47 pm,41.733335,-87.65447667
17/7/2013,9:14:57 pm,41.7339,-87.65450667
17/7/2013,9:15:07 pm,41.73453167,-87.65453167
17/7/2013,9:15:17 pm,41.73516833,-87.65456833
17/7/2013,9:15:27 pm,41.735675,-87.65456667
17/7/2013,9:15:47 pm,41.73573833,-87.65341333
17/7/2013,9:15:57 pm,41.73503667,-87.65336
17/7/2013,9:16:07 pm,41.73432,-87.653345
17/7/2013,9:16:17 pm,41.73381833,-87.65331333
17/7/2013,9:16:27 pm,41.73336833,-87.65328833
17/7/2013,9:16:37 pm,41.73299667,-87.65328667
17/7/2013,9:16:47 pm,41.73255333,-87.65323833
17/7/2013,9:16:57 pm,41.7325,-87.65247167
17/7/2013,9:17:07 pm,41.73248667,-87.651675
17/7/2013,9:17:17 pm,41.73248667,-87.65091167
17/7/2013,9:17:27 pm,41.73288833,-87.65088167
17/7/2013,9:17:37 pm,41.73344,-87.65089833
17/7/2013,9:17:47 pm,41.73394333,-87.65093
17/7/2013,9:17:57 pm,41.73452833,-87.65095333
17/7/2013,9:18:07 pm,41.73503167,-87.65097667
17/7/2013,9:18:57 pm,41.73560667,-87.65215333
17/7/2013,9:19:07 pm,41.73512833,-87.6521
17/7/2013,9:19:17 pm,41.734455,-87.65206167
17/7/2013,9:19:27 pm,41.73386167,-87.65205167
17/7/2013,9:19:37 pm,41.733315,-87.652005
17/7/2013,9:19:47 pm,41.732795,-87.65199333
17/7/2013,9:19:57 pm,41.73239,-87.65186833
17/7/2013,9:20:07 pm,41.73240167,-87.65106333
17/7/2013,9:20:17 pm,41.73239667,-87.65064333
17/7/2013,9:20:27 pm,41.732395,-87.64975833
17/7/2013,9:20:37 pm,41.7324,-87.648865
17/7/2013,9:20:47 pm,41.73239333,-87.64853667
17/7/2013,9:20:57 pm,41.73284,-87.648435
17/7/2013,9:21:07 pm,41.73333667,-87.64845333
17/7/2013,9:21:17 pm,41.73389167,-87.64848333
17/7/2013,9:21:27 pm,41.734475,-87.64854
17/7/2013,9:21:37 pm,41.735165,-87.648555
17/7/2013,9:21:47 pm,41.73530833,-87.64889333
17/7/2013,9:21:57 pm,41.73529333,-87.649525
17/7/2013,9:22:07 pm,41.73504667,-87.64972333
17/7/2013,9:22:17 pm,41.73436333,-87.64968333
17/7/2013,9:22:27 pm,41.733785,-87.64963667
17/7/2013,9:22:37 pm,41.73311167,-87.64959667
17/7/2013,9:22:47 pm,41.73251,-87.64957833
17/7/2013,9:22:57 pm,41.732445,-87.64886333
17/7/2013,9:23:07 pm,41.732565,-87.648385
17/7/2013,9:23:17 pm,41.73309333,-87.64842333
17/7/2013,9:23:27 pm,41.73350167,-87.64845167
17/7/2013,9:23:37 pm,41.73413,-87.64849
17/7/2013,9:24:27 pm,41.73578167,-87.64615333
17/7/2013,9:24:37 pm,41.73532833,-87.64612667
17/7/2013,9:24:47 pm,41.73479667,-87.64609
17/7/2013,9:24:57 pm,41.73447333,-87.64588167
17/7/2013,9:25:07 pm,41.73415333,-87.64617333
17/7/2013,9:25:17 pm,41.73414833,-87.64682833
17/7/2013,9:25:27 pm,41.734265,-87.64723333
17/7/2013,9:25:37 pm,41.734755,-87.647245
17/7/2013,9:25:47 pm,41.73523333,-87.64725667
17/7/2013,9:25:57 pm,41.73571833,-87.64726667
17/7/2013,9:27:37 pm,41.73047167,-87.64761667
17/7/2013,9:27:47 pm,41.73046,-87.648205
17/7/2013,9:27:57 pm,41.73075667,-87.64832333
17/7/2013,9:28:07 pm,41.73117167,-87.648355
17/7/2013,9:28:17 pm,41.731645,-87.64836833
17/7/2013,9:28:27 pm,41.73191167,-87.64852
17/7/2013,9:28:37 pm,41.73192833,-87.649105
17/7/2013,9:28:47 pm,41.73192167,-87.64954
17/7/2013,9:28:57 pm,41.73155167,-87.64954833
17/7/2013,9:29:07 pm,41.73108667,-87.64953667
17/7/2013,9:29:17 pm,41.73052,-87.64951333
17/7/2013,9:29:27 pm,41.72990333,-87.64947333
17/7/2013,9:29:37 pm,41.72927833,-87.649445
17/7/2013,9:29:47 pm,41.72875667,-87.64944
17/7/2013,9:29:57 pm,41.72870333,-87.650085
17/7/2013,9:30:07 pm,41.72886167,-87.65061833
17/7/2013,9:30:17 pm,41.72946833,-87.65066667
17/7/2013,9:30:27 pm,41.73012,-87.65070833
17/7/2013,9:30:37 pm,41.73062833,-87.65074
17/7/2013,9:30:47 pm,41.73119833,-87.65076333
17/7/2013,9:30:57 pm,41.731775,-87.65080167
17/7/2013,9:31:07 pm,41.73203667,-87.65096833
17/7/2013,9:31:17 pm,41.732025,-87.65133833
17/7/2013,9:31:27 pm,41.73198333,-87.65169833
17/7/2013,9:31:37 pm,41.731885,-87.65195333
17/7/2013,9:31:47 pm,41.73127833,-87.65191167
17/7/2013,9:31:57 pm,41.73062167,-87.65189833
17/7/2013,9:32:07 pm,41.72998,-87.65187167
17/7/2013,9:32:17 pm,41.72938333,-87.65186
17/7/2013,9:32:27 pm,41.72879,-87.65184333
17/7/2013,9:32:37 pm,41.72867,-87.65249
17/7/2013,9:32:47 pm,41.728745,-87.65306333
17/7/2013,9:32:57 pm,41.72931,-87.65307333
17/7/2013,9:33:07 pm,41.72979333,-87.65308167
17/7/2013,9:33:17 pm,41.73030833,-87.65310667
17/7/2013,9:33:27 pm,41.73098667,-87.65315333
17/7/2013,9:33:37 pm,41.731685,-87.65318167
17/7/2013,9:33:47 pm,41.73226,-87.65319833
17/7/2013,9:33:57 pm,41.73233,-87.65246167
17/7/2013,9:34:07 pm,41.73232667,-87.65148667
17/7/2013,9:34:17 pm,41.73231833,-87.65059167
17/7/2013,9:34:27 pm,41.73233667,-87.64962333
17/7/2013,9:34:37 pm,41.73232667,-87.64874
17/7/2013,9:34:47 pm,41.73236,-87.64803667
17/7/2013,9:35:47 pm,41.73426167,-87.644455
17/7/2013,9:35:57 pm,41.73424833,-87.6438
17/7/2013,9:36:27 pm,41.73254667,-87.64346833
17/7/2013,9:36:37 pm,41.73249167,-87.64278333
